Operateur;X;Y;2G;3G;4G;postcode
20801;185041.0;6866379.0;1;1;0;29250
20810;185130.0;6872453.0;0;1;0;29253
20820;185177.0;6787001.0;1;1;1;29370
20810;185181.0;6786951.0;1;1;1;29370
20820;185496.0;6859785.0;1;1;1;29420
20815;185499.0;6859798.0;0;1;1;29420
20801;185623.0;6848123.0;1;1;1;29410
20801;185746.0;6773612.0;1;1;0;29900
20801;186040.0;6862604.0;1;1;0;29250
20810;186314.0;6775373.0;1;1;1;29900
20820;186317.0;6775385.0;1;1;1;29900
20801;186319.0;6775390.0;1;1;0;29900
20820;186537.0;6803924.0;1;1;1;29520
20810;186537.0;6803924.0;1;1;1;29520
20801;186538.0;6868606.0;1;1;0;29680
20810;186540.0;6863698.0;1;1;1;29250
20801;186554.0;6863683.0;1;1;1;29250
20810;186555.0;6868581.0;1;1;1;29680
20820;186556.0;6868578.0;1;1;1;29680
20820;186563.0;6863677.0;1;1;1;29250
20815;186564.0;6863678.0;0;1;0;29250
20801;187044.0;6773225.0;0;1;0;29910
20801;187125.0;6788399.0;1;1;0;29370
20810;187740.0;6787973.0;1;1;1;29370
20820;187744.0;6787954.0;1;1;1;29370
20815;187745.0;6787979.0;0;1;1;29370
20815;187868.0;6869443.0;0;1;0;29680
20820;187966.0;6869467.0;1;1;1;29680
20810;187966.0;6869467.0;1;1;1;29680
20801;188011.0;6869511.0;0;1;1;29680
20820;188431.0;6847523.0;1;1;1;29410
20815;188432.0;6847523.0;0;1;1;29410
20810;188435.0;6847520.0;1;1;1;29410
20815;188519.0;6767014.0;0;1;0;29910
20801;188520.0;6767018.0;1;1;0;29910
20801;188643.0;6778124.0;1;1;0;29140
20810;188649.0;6778123.0;1;1;1;29140
20820;188653.0;6778129.0;1;1;1;29140
20815;188653.0;6778130.0;0;1;1;29140
20820;188967.0;6767639.0;1;1;1;29910
20810;188967.0;6767639.0;1;1;1;29910
20801;189079.0;6772617.0;1;1;1;29910
20801;190398.0;6785382.0;0;1;1;29140
20820;190405.0;6785385.0;1;1;1;29140
20810;190405.0;6785385.0;1;1;1;29140
20801;190658.0;6783299.0;0;1;1;29140
20801;190833.0;6834763.0;1;1;0;29410
20820;190843.0;6834786.0;1;1;1;29410
20815;190843.0;6834786.0;0;1;1;29410
20810;190843.0;6834786.0;1;1;1;29410
20810;191450.0;6862231.0;1;1;1;29660
20801;191455.0;6862231.0;1;1;0;29660
20820;191456.0;6862227.0;1;1;1;29660
20801;192168.0;6768884.0;1;1;0;29920
20815;192180.0;6857042.0;0;1;1;29670
20801;192182.0;6857046.0;1;1;0;29670
20820;192193.0;6857045.0;1;1;0;29670
20810;192202.0;6857032.0;1;1;0;29670
20801;192332.0;6796132.0;1;1;0;29370
20810;192342.0;6845431.0;1;1;1;29410
20801;192344.0;6845442.0;1;1;1;29410
20820;192351.0;6845441.0;1;1;1;29410
20810;192373.0;6796142.0;1;1;1;29370
20820;192410.0;6796152.0;1;1;1;29370
20815;192411.0;6796152.0;0;1;1;29370
20820;192543.0;6850040.0;1;1;0;29600
20801;192549.0;6850046.0;1;1;0;29600
20815;192559.0;6845453.0;0;1;1;29410
20810;192563.0;6776574.0;1;1;1;29140
20820;192564.0;6776567.0;1;1;1;29140
20815;192564.0;6776567.0;0;1;1;29140
20801;193589.0;6809597.0;1;1;1;29520
20820;194062.0;6810814.0;1;1;1;29520
20810;194080.0;6810809.0;1;1;1;29520
20820;194315.0;6857564.0;1;1;0;29670
20810;194315.0;6857564.0;1;1;0;29670
20815;194316.0;6857565.0;0;1;0;29670
20801;194317.0;6857568.0;1;1;0;29670
20810;194359.0;6815889.0;1;1;1;29530
20820;194375.0;6815878.0;1;1;1;29530
20801;194780.0;6766586.0;1;1;1;29920
20820;194781.0;6766583.0;1;1;1;29920
20810;194785.0;6766575.0;1;1;1;29920
20801;194795.0;6851418.0;1;1;1;29600
20801;194903.0;6853293.0;0;1;0;29600
20820;194932.0;6784120.0;1;1;1;29140
20815;194932.0;6784120.0;0;1;1;29140
20810;194947.0;6784115.0;1;1;1;29140
20820;195109.0;6852253.0;1;1;1;29600
20820;195160.0;6808813.0;1;1;1;29520
20810;195160.0;6808813.0;1;1;1;29520
20815;195161.0;6808814.0;0;1;1;29520
20810;195166.0;6850939.0;1;1;1;29600
20820;195179.0;6850943.0;1;1;1;29600
20815;195179.0;6850944.0;0;1;1;29600
20801;195486.0;6775156.0;1;1;0;29930
20801;196103.0;6772498.0;1;1;1;29930
20810;196107.0;6772488.0;1;1;1;29930
20820;196110.0;6772483.0;1;1;1;29930
20815;196111.0;6772484.0;0;1;1;29930
20820;196679.0;6851696.0;1;0;0;29600
20810;196685.0;6852720.0;1;1;0;29600
20820;196688.0;6852720.0;1;1;0;29600
20801;196700.0;6851731.0;1;1;0;29600
20815;197065.0;6852780.0;0;1;1;29600
20801;197074.0;6852771.0;1;1;0;29600
20810;197136.0;6851657.0;1;1;0;29600
20815;197280.0;6850747.0;0;1;1;29600
20820;197305.0;6854247.0;1;0;0;29600
20820;197431.0;6840277.0;1;1;1;29410
20810;197478.0;6840311.0;1;1;1;29410
20810;197959.0;6853965.0;1;1;1;29600
20820;197961.0;6853959.0;1;1;1;29600
20801;197963.0;6853963.0;1;1;1;29600
20801;197998.0;6850885.0;1;1;1;29600
20820;198051.0;6771047.0;1;1;0;29340
20820;198739.0;6775449.0;1;1;1;29340
20810;198739.0;6775449.0;1;1;1;29340
20801;199200.0;6812653.0;1;1;0;29530
20820;199783.0;6853075.0;1;1;1;29610
20801;199784.0;6773513.0;1;1;0;29340
20810;199787.0;6853078.0;1;1;0;29610
20801;199838.0;6847512.0;1;1;0;29600
20820;199853.0;6847426.0;1;1;1;29600
20810;199857.0;6847428.0;0;0;1;29600
20820;199933.0;6865526.0;1;1;0;29630
20810;199933.0;6865535.0;1;1;1;29630
20820;199938.0;6865539.0;1;1;1;29630
20801;199943.0;6865540.0;1;1;1;29630
20801;200053.0;6770609.0;1;1;1;29340
20801;200460.0;6853154.0;1;1;0;29610
20820;200505.0;6826687.0;1;1;1;29690
20810;200505.0;6826687.0;1;1;1;29690
20815;200506.0;6826688.0;0;1;0;29690
20801;200508.0;6826696.0;1;1;0;29690
20820;200574.0;6791060.0;1;1;1;29390
20810;200574.0;6791060.0;1;1;1;29390
20820;200606.0;6827985.0;1;1;1;29690
20810;200606.0;6827985.0;0;0;1;29690
20810;200632.0;6849098.0;1;1;0;29640
20820;200763.0;6781025.0;1;1;1;29380
20810;200772.0;6781007.0;1;1;1;29380
20801;200774.0;6781009.0;1;1;0;29380
20801;200810.0;6765870.0;1;1;0;29350
20820;201084.0;6833447.0;1;1;1;29690
20810;201084.0;6833447.0;1;1;1;29690
20820;201110.0;6788147.0;1;1;1;29390
20810;201110.0;6788147.0;1;1;1;29390
20815;201112.0;6788165.0;0;1;1;29390
20801;201113.0;6788169.0;1;1;1;29390
20820;201331.0;6852484.0;1;1;0;29610
20815;201357.0;6852471.0;0;1;1;29610
20801;201485.0;6791116.0;1;1;1;29390
20820;202751.0;6814643.0;1;1;1;29530
20810;202751.0;6814643.0;1;1;1;29530
20820;203001.0;6776060.0;1;1;1;29380
20810;203001.0;6776060.0;1;1;1;29380
20801;203089.0;6774425.0;1;1;0;29380
20801;203809.0;6782559.0;1;0;0;29380
20815;204159.0;6773751.0;0;1;1;29340
20801;204248.0;6845584.0;1;1;0;29640
20820;204535.0;6766984.0;1;1;1;29350
20810;204535.0;6766986.0;1;1;1;29350
20801;204538.0;6766989.0;1;1;1;29350
20810;204551.0;6846093.0;1;1;0;29640
20820;204556.0;6846091.0;1;1;0;29640
20820;204556.0;6846091.0;1;1;1;29640
20820;205118.0;6859432.0;1;1;1;29620
20810;205121.0;6859449.0;1;1;1;29620
20801;205130.0;6859447.0;1;1;0;29620
20801;205246.0;6814550.0;1;1;0;29270
20815;205292.0;6858874.0;0;1;1;29620
20820;205434.0;6792799.0;1;1;1;56560
20810;205434.0;6792799.0;1;1;1;56560
20801;206837.0;6824091.0;1;1;0;29246
20810;207186.0;6851136.0;1;1;0;29610
20801;207193.0;6851139.0;1;1;0;29610
20810;207674.0;6764879.0;1;1;0;29360
20820;207676.0;6764879.0;1;1;0;29360
20801;207679.0;6764880.0;1;1;0;29360
20815;208218.0;6851141.0;0;1;1;29610
20820;208220.0;6851140.0;1;1;0;29610
20801;208453.0;6801936.0;1;1;0;56110
20820;208803.0;6824936.0;1;1;1;29246
20810;208803.0;6824936.0;0;0;1;29246
20815;208807.0;6824971.0;0;1;1;29246
20820;208975.0;6811716.0;1;1;0;29270
20815;208976.0;6811716.0;0;1;0;29270
20801;208977.0;6811720.0;1;1;0;29270
20810;209028.0;6811772.0;1;1;0;29270
20801;209590.0;6816074.0;1;1;0;29270
20801;209601.0;6772724.0;1;1;0;29300
20810;209716.0;6862624.0;1;1;1;29241
20820;209718.0;6862629.0;1;1;1;29241
20820;210216.0;6774227.0;1;1;1;29300
20810;210221.0;6774221.0;1;1;1;29300
20801;210221.0;6774231.0;1;1;1;29300
20801;210475.0;6761760.0;1;1;1;29360
20820;210477.0;6761762.0;1;1;1;29360
20810;210481.0;6761760.0;1;1;1;29360
20815;210623.0;6801702.0;0;1;1;56110
20810;210643.0;6801700.0;1;1;1;56110
20820;210652.0;6801711.0;1;1;1;56110
20815;210719.0;6771714.0;0;1;1;29300
20801;210730.0;6771730.0;1;1;1;29300
20820;210740.0;6771713.0;1;1;1;29300
20810;211160.0;6772287.0;1;1;0;29300
20801;211269.0;6773185.0;1;1;0;29300
20820;211323.0;6806762.0;1;1;1;56110
20810;211323.0;6806762.0;1;1;1;56110
20815;211910.0;6816340.0;0;1;1;29270
20820;211932.0;6816316.0;1;1;0;29270
20820;211963.0;6772634.0;1;1;1;29300
20810;211963.0;6772634.0;1;1;1;29300
20801;212001.0;6771636.0;1;1;0;29300
20810;212544.0;6761758.0;1;1;0;56520
20801;212629.0;6761774.0;1;1;0;56520
20820;212684.0;6859535.0;1;1;1;22310
20810;212687.0;6859537.0;0;0;1;22310
20801;212699.0;6817652.0;0;1;1;29270
20801;212703.0;6859540.0;1;1;0;22310
20815;212705.0;6859534.0;0;1;1;22310
20815;213056.0;6782469.0;0;1;1;29310
20820;213133.0;6782478.0;1;1;1;29310
20810;213133.0;6782478.0;1;1;1;29310
20801;213145.0;6782489.0;1;1;0;29310
20801;213221.0;6817816.0;1;1;1;29270
20820;213233.0;6849134.0;1;1;1;29650
20810;213233.0;6849134.0;1;1;1;29650
20801;213237.0;6818433.0;1;1;0;29270
20810;213250.0;6818425.0;1;1;0;29270
20820;213260.0;6818431.0;1;1;0;29270
20820;213271.0;6844582.0;1;1;0;29650
20801;213272.0;6797401.0;1;1;0;56110
20815;213280.0;6844581.0;0;1;1;29650
20801;213281.0;6850644.0;1;1;0;29650
20815;213434.0;6775273.0;0;1;1;29300
20801;213435.0;6775277.0;1;1;0;29300
20801;213437.0;6860629.0;1;1;0;22310
20801;213632.0;6757244.0;1;1;0;56270
20801;213774.0;6817202.0;0;0;0;29270
20820;213838.0;6769178.0;1;1;1;29300
20810;213848.0;6769255.0;1;1;1;29300
20820;214110.0;6816461.0;1;1;1;29270
20810;214110.0;6816461.0;1;1;0;29270
20801;214262.0;6816627.0;1;1;1;29270
20801;214717.0;6763203.0;1;1;1;56520
20820;214730.0;6763202.0;1;1;1;56520
20810;214730.0;6763202.0;1;1;1;56520
20810;215054.0;6844626.0;1;1;1;29650
20820;215060.0;6844637.0;1;1;1;29650
20801;215377.0;6816717.0;0;1;0;29270
20810;215527.0;6745642.0;1;1;0;56590
20820;215527.0;6745646.0;1;1;1;56590
20801;215548.0;6745666.0;1;1;1;56590
20810;215793.0;6757133.0;1;1;0;56270
20820;215798.0;6757132.0;0;1;0;56270
20801;216308.0;6791477.0;1;1;1;56320
20815;216704.0;6791723.0;0;1;1;56320
20820;216718.0;6791699.0;1;1;1;56320
20810;216718.0;6791699.0;1;1;1;56320
20801;216964.0;6872908.0;1;1;1;22560
20810;217004.0;6872879.0;1;1;1;22560
20820;217011.0;6872864.0;1;1;1;22560
20820;217011.0;6872874.0;1;1;0;22560
20815;217020.0;6872893.0;0;1;1;22560
20810;217217.0;6832638.0;1;1;0;22160
20820;217220.0;6832663.0;1;1;0;22160
20815;217221.0;6832663.0;0;1;0;22160
20801;217222.0;6832667.0;1;1;0;22160
20801;217284.0;6849430.0;1;1;0;22780
20801;217310.0;6872456.0;1;1;0;22560
20820;217335.0;6849540.0;1;0;0;22780
20820;217414.0;6798799.0;1;1;1;56630
20810;217414.0;6798799.0;1;1;1;56630
20801;217928.0;6756938.0;1;1;1;56270
20820;217931.0;6756937.0;1;1;0;56270
20801;218031.0;6819567.0;1;1;0;22340
20810;218310.0;6864957.0;1;1;0;22300
20820;218313.0;6864955.0;1;1;1;22300
20801;218428.0;6764787.0;1;1;0;56530
20820;218429.0;6764789.0;1;1;1;56530
20810;218429.0;6764789.0;1;1;0;56530
20820;218483.0;6771409.0;1;1;1;29300
20810;218483.0;6771409.0;1;1;1;29300
20820;218547.0;6866823.0;1;1;0;22300
20810;218713.0;6756868.0;1;1;1;56270
20820;218726.0;6756862.0;1;1;1;56270
20801;218727.0;6756865.0;1;1;0;56270
20801;218790.0;6873818.0;1;1;0;22560
20810;218795.0;6873765.0;1;1;1;22560
20820;218807.0;6873729.0;1;1;1;22560
20815;218849.0;6756868.0;0;1;1;56270
20801;218856.0;6774141.0;1;1;0;29300
20801;219151.0;6872091.0;1;1;1;22560
20820;219239.0;6870867.0;1;1;0;22560
20820;219239.0;6870867.0;1;1;1;22560
20810;219244.0;6870867.0;0;0;1;22560
20815;219250.0;6872293.0;0;1;1;22560
20820;219491.0;6753913.0;1;1;0;56270
20801;219496.0;6753917.0;1;1;1;56260
20801;219766.0;6863461.0;1;1;0;22300
20801;219789.0;6762654.0;1;1;0;56530
20820;219804.0;6863442.0;1;1;1;22300
20810;219804.0;6863442.0;0;0;1;22300
20815;219804.0;6863443.0;0;1;1;22300
20801;219833.0;6827159.0;1;1;0;22160
20810;219966.0;6762024.0;1;1;1;56530
20820;219967.0;6762022.0;1;1;1;56530
20801;220002.0;6762028.0;1;1;1;56530
20815;220043.0;6761985.0;0;1;1;56530
20810;220050.0;6863536.0;1;1;0;22300
20801;220323.0;6757489.0;1;1;0;56270
20815;220412.0;6755589.0;0;1;1;56270
20801;220419.0;6755587.0;1;1;0;56270
20820;220462.0;6785158.0;1;1;1;56320
20810;220462.0;6785158.0;1;1;1;56320
20820;220496.0;6837929.0;1;1;0;22160
20801;220498.0;6837933.0;1;1;0;22160
20815;220523.0;6837943.0;0;1;0;22160
20810;220523.0;6837943.0;1;1;0;22160
20820;220669.0;6810198.0;1;1;1;22340
20810;220669.0;6810198.0;0;0;1;22340
20815;220669.0;6810199.0;0;1;1;22340
20801;220671.0;6810202.0;1;1;0;22340
20810;220899.0;6870356.0;0;1;0;22560
20801;220916.0;6870368.0;1;1;0;22560
20815;221124.0;6758194.0;0;1;1;56270
20810;221127.0;6758204.0;1;1;0;56270
20820;221247.0;6815527.0;1;1;0;22340
20815;221273.0;6815539.0;0;1;1;22340
20820;221339.0;6757466.0;1;1;1;56100
20810;221339.0;6757466.0;1;1;1;56100
20815;221341.0;6757474.0;0;1;1;56100
20820;221364.0;6872279.0;1;1;0;22560
20820;221364.0;6872279.0;1;1;1;22560
20810;221371.0;6872280.0;1;1;1;22560
20801;221376.0;6753454.0;1;1;1;56260
20815;221379.0;6872292.0;0;1;1;22560
20801;221426.0;6783550.0;1;1;0;56320
20810;221457.0;6844781.0;1;1;1;22780
20820;221467.0;6844806.0;1;1;1;22780
20815;221468.0;6844806.0;0;1;1;22780
20815;221531.0;6768727.0;0;1;1;56620
20801;221614.0;6757433.0;1;1;1;56100
20820;221620.0;6779586.0;1;1;1;29300
20810;221620.0;6779586.0;1;1;1;29300
20810;221632.0;6754764.0;1;1;1;56260
20820;221641.0;6754776.0;1;1;1;56260
20820;221657.0;6768425.0;1;1;1;56620
20810;221657.0;6768425.0;1;1;0;56620
20801;221667.0;6768424.0;1;1;0;56620
20810;221765.0;6857317.0;1;1;0;22420
20820;221776.0;6857315.0;1;1;1;22420
20810;221795.0;6759768.0;1;1;1;56100
20815;221797.0;6759782.0;0;1;1;56100
20801;221798.0;6759801.0;1;1;1;56100
20820;221807.0;6759775.0;1;1;1;56100
20815;221868.0;6854132.0;0;1;1;22420
20801;221869.0;6854135.0;1;1;1;22420
20801;221893.0;6755535.0;1;1;0;56260
20820;221902.0;6827423.0;1;1;1;22160
20810;221902.0;6827423.0;1;1;1;22160
20801;221972.0;6761573.0;1;1;0;56530
20810;222175.0;6878321.0;1;1;0;22730
20810;222186.0;6869910.0;1;1;1;22300
20820;222198.0;6869912.0;1;1;1;22300
20815;222199.0;6869913.0;0;1;1;22300
20801;222247.0;6873755.0;1;1;1;22560
20815;222333.0;6756818.0;0;1;1;56100
20801;222338.0;6878886.0;1;1;1;22730
20801;222455.0;6878410.0;1;1;1;22730
20801;222464.0;6754353.0;1;1;1;56260
20810;222469.0;6756943.0;1;1;1;56100
20820;222474.0;6756947.0;1;1;1;56100
20801;222698.0;6757130.0;1;1;1;56100
20801;222939.0;6769928.0;1;1;0;56620
20815;223004.0;6757154.0;0;1;1;56100
20801;223062.0;6758750.0;1;1;1;56100
20810;223157.0;6758267.0;1;1;1;56100
20815;223163.0;6758270.0;0;1;1;56100
20820;223164.0;6758270.0;1;1;1;56100
20801;223211.0;6756118.0;1;1;1;56100
20801;223242.0;6756705.0;1;1;1;56100
20810;223311.0;6759070.0;1;1;1;56100
20820;223315.0;6759084.0;1;1;1;56100
20801;223342.0;6757964.0;1;1;1;56100
20820;223366.0;6876055.0;1;1;1;22730
20801;223370.0;6876060.0;1;1;1;22730
20810;223373.0;6876061.0;0;0;1;22730
20801;223439.0;6869118.0;1;1;1;22300
20810;223454.0;6869130.0;0;1;0;22300
20820;223482.0;6848009.0;1;1;1;22810
20810;223487.0;6848047.0;1;1;0;22810
20810;223540.0;6756321.0;1;1;1;56100
20820;223544.0;6756325.0;1;1;1;56100
20815;223544.0;6756325.0;0;1;1;56100
20815;223719.0;6758548.0;0;1;1;56100
20801;223726.0;6758540.0;1;1;1;56100
20801;223888.0;6757746.0;1;1;1;56100
20801;223915.0;6753382.0;1;1;0;56290
20810;224159.0;6757538.0;1;1;1;56100
20815;224161.0;6757545.0;0;1;1;56100
20820;224162.0;6757536.0;1;1;1;56100
20801;224163.0;6757540.0;1;1;1;56100
20820;224198.0;6866805.0;1;1;0;22300
20810;224207.0;6866823.0;1;1;1;22300
20815;224209.0;6759735.0;0;1;1;56600
20820;224218.0;6866850.0;1;1;1;22300
20815;224226.0;6866819.0;0;1;1;22300
20801;224227.0;6866822.0;1;1;1;22300
20801;224256.0;6759785.0;1;1;1;56600
20801;224573.0;6814141.0;1;1;0;22110
20820;224612.0;6878569.0;1;1;0;22700
20820;224712.0;6816468.0;1;1;1;22340
20810;224712.0;6816468.0;1;1;1;22340
20820;224776.0;6871763.0;1;1;1;22300
20815;224776.0;6871764.0;0;1;1;22300
20810;224778.0;6871762.0;0;0;1;22300
20810;224781.0;6853316.0;1;1;0;22420
20820;224781.0;6853326.0;1;1;1;22420
20801;224810.0;6871816.0;1;1;0;22300
20820;224857.0;6770302.0;1;1;1;56620
20810;224859.0;6770308.0;1;1;1;56620
20815;224865.0;6770312.0;0;1;1;56620
20810;224866.0;6762213.0;1;1;1;56850
20820;224871.0;6821383.0;1;1;0;22340
20815;224872.0;6821384.0;0;1;0;22340
20810;224873.0;6821378.0;1;1;0;22340
20801;224873.0;6821387.0;1;1;0;22340
20820;224874.0;6762219.0;1;1;1;56850
20810;224933.0;6761434.0;0;1;0;56850
20801;225027.0;6870789.0;1;1;1;22300
20801;225027.0;6876448.0;1;1;0;22700
20801;225100.0;6764725.0;1;1;0;56850
20815;225202.0;6875454.0;0;1;0;22700
20801;225249.0;6759028.0;1;1;1;56600
20820;225281.0;6867693.0;1;1;0;22300
20820;225281.0;6867693.0;1;1;1;22300
20810;225284.0;6867691.0;0;0;1;22300
20801;225299.0;6877868.0;1;1;0;22700
20810;225307.0;6877836.0;1;1;0;22700
20820;225387.0;6763769.0;1;1;1;56850
20810;225387.0;6763769.0;1;1;1;56850
20815;225395.0;6763762.0;0;1;1;56850
20820;225443.0;6830686.0;1;1;1;22160
20810;225443.0;6830686.0;1;1;1;22160
20801;225446.0;6868812.0;1;1;1;22300
20801;225448.0;6830677.0;1;1;0;22160
20801;225508.0;6759837.0;1;1;1;56600
20820;225535.0;6759840.0;1;1;1;56600
20810;225555.0;6759798.0;1;1;1;56600
20820;225674.0;6761063.0;1;1;1;56600
20801;225675.0;6761048.0;1;1;1;56600
20801;225685.0;6753558.0;0;0;0;56670
20815;225705.0;6761128.0;0;1;1;56600
20810;225705.0;6761128.0;1;1;1;56600
20815;225751.0;6758721.0;0;1;0;56600
20801;225761.0;6758724.0;0;1;1;56600
20820;225764.0;6758716.0;1;1;1;56600
20810;225766.0;6758719.0;1;1;0;56600
20820;225767.0;6870501.0;1;1;1;22300
20801;225813.0;6867310.0;1;1;1;22300
20810;225819.0;6870491.0;1;1;1;22300
20820;225896.0;6753871.0;1;1;1;56670
20815;225897.0;6753872.0;0;1;1;56670
20810;225898.0;6753890.0;1;1;1;56670
20801;225986.0;6870187.0;1;1;1;22700
20801;226005.0;6755043.0;1;1;0;56570
20801;226140.0;6757971.0;1;1;1;56600
20801;226361.0;6863578.0;1;1;0;22300
20801;226446.0;6769735.0;1;1;0;56620
20801;226553.0;6876069.0;1;1;1;22700
20810;226565.0;6872896.0;1;1;1;22700
20820;226569.0;6872890.0;1;1;1;22700
20801;226578.0;6872896.0;1;1;0;22700
20801;226782.0;6846404.0;1;1;0;22810
20820;226869.0;6790463.0;1;1;1;56540
20810;226869.0;6790463.0;1;1;1;56540
20801;226882.0;6753954.0;1;1;0;56670
20801;226945.0;6867615.0;1;1;1;22300
20815;226955.0;6867606.0;0;1;1;22300
20820;227030.0;6867642.0;1;1;0;22300
20801;227035.0;6867644.0;0;0;0;22300
20801;227215.0;6866483.0;0;1;0;22300
20810;227221.0;6866483.0;1;1;0;22300
20815;227288.0;6762402.0;0;1;0;56850
20820;227290.0;6830096.0;1;1;0;22160
20810;227290.0;6830096.0;1;1;0;22160
20815;227291.0;6830097.0;0;1;0;22160
20801;227292.0;6830100.0;1;1;0;22160
20820;227315.0;6864196.0;1;1;1;22300
20815;227315.0;6864197.0;0;1;1;22300
20810;227324.0;6864221.0;1;1;1;22300
20801;227426.0;6875862.0;1;1;0;22700
20820;227532.0;6762172.0;1;0;0;56600
20801;227533.0;6762039.0;1;1;0;56600
20810;227568.0;6869353.0;0;1;1;22300
20820;227579.0;6869355.0;1;1;1;22300
20810;227804.0;6777300.0;1;1;1;56240
20801;227805.0;6777294.0;1;1;1;56240
20820;227807.0;6777298.0;1;1;1;56240
20815;227807.0;6777298.0;0;1;1;56240
20810;227846.0;6876822.0;1;1;1;22700
20801;227849.0;6876824.0;1;1;1;22700
20820;227856.0;6876804.0;1;1;0;22700
20810;228260.0;6870331.0;1;1;1;22300
20810;228267.0;6800060.0;1;1;0;56770
20820;228274.0;6870365.0;1;1;1;22300
20820;228307.0;6800106.0;1;1;0;56770
20815;228307.0;6800106.0;0;1;0;56770
20801;228308.0;6800110.0;1;1;0;56770
20810;228347.0;6846080.0;1;1;0;22810
20820;228730.0;6853656.0;1;1;1;22420
20810;228730.0;6853656.0;1;1;0;22420
20820;228988.0;6846166.0;1;0;0;22810
20810;229353.0;6758555.0;1;1;0;56700
20801;229360.0;6758557.0;1;1;0;56700
20810;229414.0;6866328.0;1;1;0;22300
20820;229495.0;6866358.0;1;1;1;22300
20801;229535.0;6762980.0;1;1;0;56700
20810;230023.0;6708567.0;1;1;0;56360
20801;230028.0;6708597.0;1;1;0;56360
20820;230032.0;6708599.0;1;1;0;56360
20815;230373.0;6873032.0;0;1;1;22700
20820;230416.0;6873231.0;1;1;0;22700
20810;230457.0;6873293.0;0;1;1;22700
20820;230461.0;6873300.0;1;1;1;22700
20820;230769.0;6864218.0;1;1;0;22300
20801;230771.0;6864222.0;1;1;0;22300
20820;230979.0;6763114.0;1;1;1;56700
20810;230982.0;6763110.0;1;1;1;56700
20801;230983.0;6763108.0;1;1;1;56700
20815;230995.0;6763097.0;0;1;1;56700
20810;231224.0;6713158.0;1;1;1;56360
20820;231228.0;6713176.0;1;1;1;56360
20801;231235.0;6713172.0;1;1;0;56360
20810;231667.0;6783624.0;1;1;1;56240
20820;231693.0;6783632.0;1;1;1;56240
20815;231694.0;6783632.0;0;1;1;56240
20801;231798.0;6751591.0;1;1;1;56680
20815;231896.0;6752320.0;0;1;0;56680
20820;231961.0;6848343.0;1;1;1;22540
20810;231961.0;6848343.0;1;1;1;22540
20810;231976.0;6752174.0;1;1;1;56680
20820;231983.0;6752152.0;1;1;1;56680
20820;231992.0;6766224.0;1;1;1;56650
20815;231992.0;6766224.0;0;1;1;56650
20810;231992.0;6766224.0;1;1;1;56650
20801;232002.0;6766148.0;1;1;0;56650
20820;232057.0;6811106.0;1;1;1;22110
20801;232122.0;6811126.0;1;1;1;22110
20810;232127.0;6811114.0;1;1;1;22110
20820;232439.0;6762641.0;1;1;1;56700
20815;232439.0;6762642.0;0;1;1;56700
20801;232442.0;6762650.0;1;1;0;56700
20820;232542.0;6758874.0;1;1;0;56700
20815;232556.0;6758856.0;0;1;1;56700
20801;232557.0;6758860.0;1;1;0;56700
20820;232748.0;6773486.0;1;1;1;56240
20810;232748.0;6773486.0;1;1;1;56240
20815;232748.0;6773487.0;0;1;0;56240
20801;232981.0;6796047.0;1;1;0;56160
20820;233141.0;6821966.0;1;1;0;22110
20810;233141.0;6821966.0;1;1;0;22110
20815;233141.0;6821967.0;0;1;0;22110
20801;233142.0;6821970.0;1;1;0;22110
20820;233251.0;6757218.0;1;1;1;56700
20810;233251.0;6757218.0;1;1;1;56700
20801;233659.0;6871110.0;1;1;0;22450
20815;233704.0;6755018.0;0;1;1;56700
20820;233713.0;6848275.0;1;1;0;22540
20801;233714.0;6848281.0;1;1;0;22540
20820;233776.0;6857359.0;1;1;1;22140
20810;233776.0;6857359.0;1;0;1;22140
20810;233817.0;6875443.0;1;1;0;22660
20815;233822.0;6875457.0;0;1;1;22660
20801;233835.0;6782033.0;1;1;0;56240
20801;233847.0;6875482.0;1;1;0;22660
20820;233860.0;6875455.0;1;1;1;22660
20810;233860.0;6875455.0;0;0;1;22660
20801;234029.0;6752361.0;1;1;0;56680
